2,10,541.39,168.84,40.41,113.99,0.89,-1,-1,-1
2,11,251.76,210.79,117.75,338.68,0.88,-1,-1,-1
2,12,577.21,150.12,35.17,130.33,0.85,-1,-1,-1
2,13,600.79,159.97,41.55,119.53,0.84,-1,-1,-1
2,14,693.32,162.44,60.03,159.46,0.87,-1,-1,-1
2,15,741.47,157.00,49.92,144.14,0.82,-1,-1,-1
2,16,301.48,174.99,52.28,149.18,0.59,-1,-1,-1
2,17,106.72,173.86,27.82,76.61,0.37,-1,-1,-1
2,18,785.25,158.74,43.21,127.01,0.56,-1,-1,-1
3,1,648.47,272.36,119.00,234.78,0.96,-1,-1,-1
3,2,396.35,235.83,126.05,289.06,0.95,-1,-1,-1
3,3,745.91,244.80,129.52,265.49,0.95,-1,-1,-1
3,4,542.63,267.60,121.48,255.75,0.96,-1,-1,-1
3,5,170.85,228.99,172.11,468.72,0.93,-1,-1,-1
3,6,578.27,208.46,110.32,250.40,0.93,-1,-1,-1
3,7,931.76,221.49,237.13,569.49,0.92,-1,-1,-1
3,8,141.99,197.36,139.14,317.85,0.91,-1,-1,-1
3,9,321.31,333.97,92.36,239.29,0.92,-1,-1,-1
3,10,541.38,168.86,40.40,114.15,0.89,-1,-1,-1
3,11,254.78,211.06,117.46,338.08,0.88,-1,-1,-1
3,12,577.97,150.24,35.25,130.63,0.85,-1,-1,-1
3,13,602.60,159.97,42.56,121.89,0.82,-1,-1,-1
3,14,693.23,162.55,58.32,154.79,0.87,-1,-1,-1
3,15,741.68,157.58,49.24,141.91,0.81,-1,-1,-1
3,16,302.07,174.65,51.88,148.20,0.69,-1,-1,-1
3,17,107.23,174.40,27.58,75.73,0.34,-1,-1,-1
3,18,785.33,158.82,43.05,126.58,0.55,-1,-1,-1
3,19,656.12,185.58,35.24,93.06,0.67,-1,-1,-1
4,1,649.26,272.58,118.46,233.93,0.96,-1,-1,-1
4,2,400.85,235.53,124.94,286.76,0.96,-1,-1,-1
4,3,745.98,244.47,129.79,265.79,0.95,-1,-1,-1
4,4,542.83,267.88,121.29,255.14,0.95,-1,-1,-1
4,5,168.12,230.69,171.91,466.14,0.92,-1,-1,-1
4,6,579.19,208.16,109.93,250.11,0.93,-1,-1,-1
4,7,932.29,220.04,237.50,570.58,0.92,-1,-1,-1
4,8,146.90,197.03,136.91,313.36,0.86,-1,-1,-1
4,9,324.00,334.65,92.07,237.95,0.91,-1,-1,-1
4,10,541.36,168.87,40.43,114.36,0.89,-1,-1,-1
4,11,258.09,211.29,115.91,334.01,0.89,-1,-1,-1
4,12,578.20,150.20,35.29,130.98,0.85,-1,-1,-1
4,13,603.21,160.39,42.85,121.91,0.83,-1,-1,-1
4,14,691.95,162.22,57.64,152.89,0.88,-1,-1,-1
4,15,741.06,158.09,49.09,140.94,0.82,-1,-1,-1
4,16,302.04,174.79,51.82,147.86,0.56,-1,-1,-1
4,17,107.35,174.72,28.02,76.67,0.39,-1,-1,-1
4,18,785.12,158.33,43.46,127.84,0.29,-1,-1,-1
4,19,655.19,185.44,35.57,93.82,0.59,-1,-1,-1
4,20,1143.53,258.66,210.25,502.02,0.59,-1,-1,-1
4,21,962.01,228.44,16.38,41.29,0.56,-1,-1,-1
5,1,651.28,272.01,118.02,233.95,0.96,-1,-1,-1
5,2,404.53,235.09,124.51,286.04,0.96,-1,-1,-1
5,3,746.09,244.68,129.68,265.26,0.95,-1,-1,-1
5,4,543.17,267.97,121.30,254.94,0.95,-1,-1,-1
5,5,171.15,231.80,170.81,462.80,0.92,-1,-1,-1
5,6,579.60,208.04,109.61,250.05,0.93,-1,-1,-1
5,7,932.93,218.76,236.67,569.12,0.91,-1,-1,-1
5,8,148.15,195.47,143.35,329.93,0.85,-1,-1,-1
5,9,326.24,335.18,91.64,236.22,0.92,-1,-1,-1
5,10,541.49,168.95,40.18,113.87,0.89,-1,-1,-1
5,11,261.12,211.60,113.30,326.54,0.88,-1,-1,-1
5,12,578.33,150.27,35.16,130.69,0.85,-1,-1,-1
5,13,602.67,160.21,43.04,121.87,0.83,-1,-1,-1
5,14,690.23,161.77,56.84,150.81,0.84,-1,-1,-1
5,15,740.30,158.00,50.17,143.53,0.83,-1,-1,-1
5,16,301.91,174.67,52.33,149.09,0.59,-1,-1,-1
5,17,107.31,174.89,28.53,77.90,0.31,-1,-1,-1
5,19,654.56,185.13,35.63,93.64,0.63,-1,-1,-1
5,20,1142.14,257.34,209.71,500.77,0.61,-1,-1,-1
5,21,962.75,228.39,16.27,41.03,0.57,-1,-1,-1
6,1,650.93,272.13,117.45,233.65,0.96,-1,-1,-1
6,2,408.33,234.15,124.10,285.37,0.96,-1,-1,-1
6,3,747.48,244.76,129.45,264.76,0.94,-1,-1,-1
6,4,542.95,267.52,121.97,255.98,0.95,-1,-1,-1
6,5,169.38,232.41,169.34,455.73,0.94,-1,-1,-1
6,6,580.01,207.28,109.59,250.75,0.93,-1,-1,-1
6,7,934.13,219.45,235.66,567.15,0.91,-1,-1,-1
6,8,155.93,194.48,145.48,338.48,0.85,-1,-1,-1
6,9,328.67,334.72,91.10,234.40,0.92,-1,-1,-1
6,10,541.49,169.13,40.19,114.00,0.89,-1,-1,-1
6,11,264.66,212.65,110.39,317.95,0.87,-1,-1,-1
6,12,578.69,150.13,35.08,130.58,0.85,-1,-1,-1
6,13,602.94,160.69,43.39,121.91,0.86,-1,-1,-1
6,14,688.72,160.33,57.88,153.48,0.87,-1,-1,-1
6,15,739.46,157.56,51.12,145.64,0.83,-1,-1,-1
6,16,302.03,174.78,52.16,148.59,0.62,-1,-1,-1
6,17,107.18,174.93,29.01,78.97,0.23,-1,-1,-1
6,19,653.70,185.21,35.66,93.23,0.53,-1,-1,-1
6,20,1143.63,254.63,211.22,503.68,0.59,-1,-1,-1
6,21,963.01,228.20,16.24,40.94,0.48,-1,-1,-1
7,1,651.89,271.56,116.90,234.17,0.96,-1,-1,-1
7,2,412.14,233.04,123.28,283.46,0.96,-1,-1,-1
7,3,747.96,244.48,129.38,264.59,0.95,-1,-1,-1
7,4,543.62,267.52,121.95,255.58,0.96,-1,-1,-1
7,5,169.22,233.33,168.51,451.02,0.94,-1,-1,-1
7,6,580.92,207.16,109.30,250.87,0.93,-1,-1,-1
7,7,935.40,220.04,234.81,565.80,0.92,-1,-1,-1
7,8,160.71,193.99,144.52,339.86,0.86,-1,-1,-1
7,9,330.85,333.91,90.56,232.86,0.93,-1,-1,-1
7,10,541.53,169.20,40.12,113.90,0.89,-1,-1,-1
7,11,267.03,213.95,109.46,315.39,0.87,-1,-1,-1
7,12,578.54,150.24,34.97,130.38,0.86,-1,-1,-1
7,13,602.95,161.48,43.02,119.89,0.86,-1,-1,-1
7,14,687.39,158.98,58.71,155.66,0.87,-1,-1,-1
7,15,739.40,157.63,51.00,144.48,0.84,-1,-1,-1
7,16,302.72,174.90,51.42,146.64,0.68,-1,-1,-1
7,17,107.83,174.94,28.20,76.43,0.21,-1,-1,-1
7,19,654.87,185.16,35.42,92.18,0.48,-1,-1,-1
7,20,1159.38,247.76,214.86,512.03,0.45,-1,-1,-1
7,21,963.25,227.97,15.85,39.91,0.50,-1,-1,-1
8,1,652.71,271.36,115.73,233.74,0.95,-1,-1,-1
8,2,415.46,231.88,121.75,279.27,0.96,-1,-1,-1
8,3,749.85,244.53,128.98,264.07,0.94,-1,-1,-1
8,4,543.49,267.52,122.04,255.44,0.95,-1,-1,-1
8,5,169.93,232.35,167.95,447.94,0.95,-1,-1,-1
8,6,581.32,206.81,109.03,251.22,0.93,-1,-1,-1
8,7,936.29,219.50,234.84,566.70,0.92,-1,-1,-1
8,8,164.15,193.31,143.44,341.34,0.85,-1,-1,-1
8,9,333.42,332.68,89.98,231.43,0.93,-1,-1,-1
8,10,541.49,168.68,40.21,114.09,0.89,-1,-1,-1
8,11,268.91,214.23,109.04,314.48,0.87,-1,-1,-1
8,12,578.55,149.82,34.76,130.00,0.86,-1,-1,-1
8,13,602.48,160.99,43.16,119.13,0.87,-1,-1,-1
8,14,686.16,157.36,57.52,152.60,0.88,-1,-1,-1
8,15,739.54,157.57,50.04,140.59,0.79,-1,-1,-1
8,16,302.77,174.71,51.52,147.11,0.70,-1,-1,-1
8,17,107.20,175.00,28.98,78.34,0.38,-1,-1,-1
8,19,656.30,184.67,34.62,89.60,0.33,-1,-1,-1
8,20,1150.90,264.94,209.74,499.23,0.33,-1,-1,-1
8,21,963.31,227.57,15.74,39.58,0.56,-1,-1,-1
8,22,-51.36,302.04,80.63,196.92,0.64,-1,-1,-1
9,1,652.86,270.69,114.97,234.50,0.95,-1,-1,-1
9,2,419.32,231.01,120.67,275.81,0.96,-1,-1,-1
9,3,750.76,244.70,128.34,263.13,0.94,-1,-1,-1
9,4,543.93,267.36,122.30,255.53,0.96,-1,-1,-1
9,5,172.99,230.87,166.15,441.92,0.95,-1,-1,-1
9,6,582.20,206.38,108.68,251.35,0.92,-1,-1,-1
9,7,936.70,219.31,234.64,567.04,0.91,-1,-1,-1
9,8,167.22,192.70,141.22,339.41,0.85,-1,-1,-1
9,9,337.64,331.01,88.52,226.97,0.93,-1,-1,-1
9,10,541.76,168.64,40.27,114.01,0.90,-1,-1,-1
9,11,270.35,213.07,108.74,314.29,0.88,-1,-1,-1
9,12,578.81,149.67,34.77,130.47,0.86,-1,-1,-1
9,13,602.57,160.65,43.27,118.25,0.87,-1,-1,-1
9,14,683.88,155.70,59.02,157.07,0.87,-1,-1,-1
9,15,739.04,157.24,50.83,141.79,0.79,-1,-1,-1
9,16,301.58,174.49,52.14,148.83,0.44,-1,-1,-1
9,17,107.30,174.87,28.64,77.06,0.19,-1,-1,-1
9,19,656.22,184.98,34.26,87.60,0.17,-1,-1,-1
9,20,1163.29,262.34,207.27,496.64,0.42,-1,-1,-1
9,21,963.20,227.04,15.93,40.05,0.54,-1,-1,-1
9,22,-50.21,302.32,80.47,196.37,0.76,-1,-1,-1
10,1,652.58,270.14,114.13,235.09,0.95,-1,-1,-1
10,2,421.89,230.11,120.59,274.62,0.96,-1,-1,-1
10,3,750.75,244.46,128.15,262.79,0.95,-1,-1,-1
10,4,544.32,267.01,122.54,255.57,0.95,-1,-1,-1
10,5,176.15,229.21,162.97,432.99,0.95,-1,-1,-1
10,6,582.70,206.07,108.17,251.25,0.93,-1,-1,-1
10,7,937.07,219.71,234.08,566.41,0.92,-1,-1,-1
10,8,172.27,192.80,137.62,334.64,0.85,-1,-1,-1
10,9,341.18,329.18,87.78,224.17,0.93,-1,-1,-1
10,10,541.58,168.70,40.25,113.45,0.90,-1,-1,-1
10,11,271.38,212.17,108.69,314.19,0.88,-1,-1,-1
10,12,579.33,149.31,34.52,129.89,0.86,-1,-1,-1
10,13,602.45,160.52,43.60,117.78,0.88,-1,-1,-1
10,14,682.61,154.60,59.32,158.33,0.88,-1,-1,-1
10,15,738.54,157.27,51.18,141.48,0.81,-1,-1,-1
10,16,302.13,174.55,51.59,147.06,0.34,-1,-1,-1
10,17,107.96,174.88,28.13,75.43,0.30,-1,-1,-1
10,20,1178.30,255.89,208.63,502.20,0.38,-1,-1,-1
10,21,963.15,226.56,16.01,40.22,0.53,-1,-1,-1
10,22,-49.46,296.98,82.65,201.61,0.81,-1,-1,-1
11,1,652.86,269.65,113.03,235.00,0.95,-1,-1,-1
11,2,423.72,229.19,120.97,274.56,0.96,-1,-1,-1
11,3,750.94,243.62,128.26,263.14,0.96,-1,-1,-1
11,4,544.75,266.88,122.62,255.29,0.95,-1,-1,-1
11,5,179.01,226.58,160.22,425.78,0.95,-1,-1,-1
11,6,583.33,205.81,107.66,251.07,0.93,-1,-1,-1
11,7,937.87,219.57,233.70,566.17,0.92,-1,-1,-1
11,8,178.34,193.70,134.59,331.31,0.86,-1,-1,-1
11,9,344.88,327.77,87.98,223.38,0.93,-1,-1,-1
11,10,541.47,168.43,40.32,113.39,0.90,-1,-1,-1
11,11,272.94,210.54,108.87,314.94,0.89,-1,-1,-1
11,12,579.55,148.80,34.35,129.60,0.86,-1,-1,-1
11,13,602.26,160.47,43.99,117.31,0.87,-1,-1,-1
11,14,681.30,153.25,58.80,157.40,0.89,-1,-1,-1
11,15,739.09,156.82,51.05,140.17,0.84,-1,-1,-1
11,16,303.22,174.43,50.52,144.28,0.38,-1,-1,-1
11,17,108.16,174.73,28.18,75.14,0.14,-1,-1,-1
11,20,1174.84,256.78,209.23,501.00,0.39,-1,-1,-1
11,21,963.63,225.93,16.27,40.91,0.55,-1,-1,-1
11,22,-47.80,293.47,83.91,204.76,0.83,-1,-1,-1
12,1,653.37,268.88,111.81,234.67,0.95,-1,-1,-1
12,2,425.32,228.43,121.43,274.76,0.96,-1,-1,-1
12,3,750.96,242.71,128.35,263.28,0.96,-1,-1,-1
12,4,544.77,266.23,122.90,255.48,0.95,-1,-1,-1
12,5,180.52,223.86,158.55,421.75,0.95,-1,-1,-1
12,6,583.95,205.42,107.29,251.00,0.93,-1,-1,-1
12,7,938.57,219.68,233.93,567.14,0.92,-1,-1,-1
12,8,182.81,194.81,131.35,327.76,0.88,-1,-1,-1
12,9,348.71,326.97,88.34,222.85,0.94,-1,-1,-1
12,10,540.74,168.02,40.53,113.52,0.90,-1,-1,-1
12,11,273.44,208.73,109.27,316.21,0.89,-1,-1,-1
12,12,579.72,148.54,34.12,128.97,0.86,-1,-1,-1
12,13,601.57,159.69,44.14,116.40,0.86,-1,-1,-1
12,14,680.13,151.73,58.88,157.96,0.89,-1,-1,-1
12,15,738.62,155.90,51.79,141.52,0.84,-1,-1,-1
12,16,303.04,174.08,50.98,145.70,0.58,-1,-1,-1
12,17,107.88,174.52,28.93,77.01,0.29,-1,-1,-1
12,20,1177.29,255.75,210.03,502.54,0.34,-1,-1,-1
12,21,963.64,225.11,16.68,42.08,0.53,-1,-1,-1
12,22,-46.64,290.47,84.79,207.01,0.84,-1,-1,-1
12,23,716.86,155.99,44.44,131.38,0.71,-1,-1,-1
13,1,653.80,268.30,110.87,234.84,0.95,-1,-1,-1
13,2,426.82,227.95,121.97,275.43,0.96,-1,-1,-1
13,3,750.78,241.62,128.72,264.09,0.96,-1,-1,-1
13,4,545.44,265.69,122.87,254.96,0.95,-1,-1,-1
13,5,180.98,222.20,157.78,420.26,0.95,-1,-1,-1
13,6,584.82,204.98,107.03,250.97,0.93,-1,-1,-1
13,7,937.81,218.08,234.83,570.05,0.92,-1,-1,-1
13,8,188.26,195.91,128.95,326.02,0.86,-1,-1,-1
13,9,351.87,325.95,88.99,223.18,0.94,-1,-1,-1
13,10,540.06,167.13,40.83,114.03,0.90,-1,-1,-1
13,11,273.07,206.48,110.71,319.52,0.89,-1,-1,-1
13,12,579.79,148.15,33.99,128.73,0.85,-1,-1,-1
13,13,601.24,158.95,44.33,115.62,0.85,-1,-1,-1
13,14,678.49,150.44,59.62,160.57,0.89,-1,-1,-1
13,15,738.84,155.64,51.27,139.56,0.82,-1,-1,-1
13,16,302.68,173.65,51.12,146.23,0.56,-1,-1,-1
13,20,1185.00,248.57,210.89,507.20,0.36,-1,-1,-1
13,21,963.70,224.59,16.72,42.28,0.39,-1,-1,-1
13,22,-44.51,289.06,84.86,207.53,0.84,-1,-1,-1
13,23,718.21,155.60,44.21,130.71,0.68,-1,-1,-1
14,1,654.44,267.20,110.15,235.20,0.95,-1,-1,-1
14,2,428.30,227.72,122.08,274.90,0.95,-1,-1,-1
14,3,752.32,241.53,128.62,264.40,0.94,-1,-1,-1
14,4,545.39,265.65,122.84,254.61,0.95,-1,-1,-1
14,5,180.41,221.30,157.11,418.38,0.95,-1,-1,-1
14,6,585.64,203.63,107.13,251.87,0.93,-1,-1,-1
14,7,937.65,213.90,236.07,574.13,0.91,-1,-1,-1
14,8,194.18,196.93,126.49,323.26,0.85,-1,-1,-1
14,9,354.83,325.15,89.35,222.91,0.93,-1,-1,-1
14,10,539.71,166.27,41.13,114.59,0.90,-1,-1,-1
14,11,273.82,205.81,111.44,320.96,0.90,-1,-1,-1
14,12,580.10,147.72,33.95,128.80,0.85,-1,-1,-1
14,13,600.65,157.62,45.93,118.66,0.87,-1,-1,-1
14,14,677.69,149.55,59.17,159.48,0.88,-1,-1,-1
14,15,738.59,153.89,52.38,142.30,0.81,-1,-1,-1
14,16,302.56,173.50,50.55,144.96,0.60,-1,-1,-1
14,20,1190.43,245.62,211.76,507.72,0.29,-1,-1,-1
14,21,963.71,224.04,16.73,42.43,0.35,-1,-1,-1
14,22,-43.90,287.13,85.25,208.85,0.85,-1,-1,-1
14,23,720.68,155.11,44.31,131.00,0.69,-1,-1,-1
15,1,655.17,266.21,109.50,235.63,0.95,-1,-1,-1
15,2,429.26,227.28,122.89,276.02,0.96,-1,-1,-1
15,3,752.91,241.20,128.52,264.52,0.94,-1,-1,-1
15,4,545.62,265.04,122.90,254.48,0.95,-1,-1,-1
15,5,177.98,220.09,157.57,419.38,0.94,-1,-1,-1
15,6,585.77,202.98,106.88,252.05,0.93,-1,-1,-1
15,7,937.10,212.34,236.29,575.64,0.92,-1,-1,-1
15,8,199.43,194.08,125.50,323.96,0.81,-1,-1,-1
15,9,358.05,324.43,89.51,222.71,0.93,-1,-1,-1
15,10,539.44,165.44,41.53,115.02,0.90,-1,-1,-1
15,11,274.76,204.54,111.78,320.48,0.90,-1,-1,-1
15,12,580.30,147.41,33.76,128.24,0.86,-1,-1,-1
15,13,600.54,157.14,46.31,118.60,0.87,-1,-1,-1
15,14,676.53,148.66,59.62,160.55,0.89,-1,-1,-1
15,15,740.60,152.88,50.96,137.89,0.82,-1,-1,-1
15,16,302.36,172.99,51.85,148.39,0.57,-1,-1,-1
15,20,1174.72,257.02,208.78,495.43,0.31,-1,-1,-1
15,21,963.68,223.03,16.79,42.70,0.52,-1,-1,-1
15,22,-42.25,286.22,84.93,208.64,0.85,-1,-1,-1
15,23,724.37,154.97,42.48,125.56,0.68,-1,-1,-1
16,1,656.11,264.96,109.12,236.38,0.95,-1,-1,-1
16,2,430.04,227.07,122.76,275.05,0.96,-1,-1,-1
16,3,752.74,240.35,128.03,263.52,0.96,-1,-1,-1
16,4,545.92,264.37,123.06,254.59,0.95,-1,-1,-1
16,5,175.70,220.12,157.63,418.55,0.95,-1,-1,-1
16,6,586.48,202.16,106.64,252.42,0.93,-1,-1,-1
16,7,937.17,209.70,236.98,578.56,0.91,-1,-1,-1
16,8,205.82,195.63,121.27,315.93,0.81,-1,-1,-1
16,9,361.91,324.04,88.82,221.34,0.93,-1,-1,-1
16,10,539.26,164.54,41.86,115.33,0.90,-1,-1,-1
16,11,274.72,198.41,113.48,324.21,0.91,-1,-1,-1
16,12,580.45,146.26,34.12,129.68,0.85,-1,-1,-1
16,13,600.20,156.52,47.05,119.47,0.88,-1,-1,-1
16,14,672.67,147.62,60.19,161.40,0.90,-1,-1,-1
16,15,740.78,151.00,51.60,139.08,0.83,-1,-1,-1
16,16,303.25,172.07,53.34,152.04,0.44,-1,-1,-1
16,20,1168.15,259.73,208.48,489.40,0.40,-1,-1,-1
16,21,964.23,221.92,16.88,43.09,0.34,-1,-1,-1
16,22,-40.77,285.38,84.72,208.78,0.85,-1,-1,-1
16,23,727.66,153.78,42.20,125.11,0.62,-1,-1,-1
17,1,656.96,263.92,108.56,236.66,0.94,-1,-1,-1
17,2,430.55,226.79,123.15,275.55,0.96,-1,-1,-1
17,3,752.89,239.59,128.00,263.30,0.96,-1,-1,-1
17,4,546.22,263.68,123.32,254.78,0.96,-1,-1,-1
17,5,173.36,221.06,157.62,416.27,0.94,-1,-1,-1
17,6,587.13,201.41,106.35,252.40,0.93,-1,-1,-1
17,7,937.46,208.30,236.68,578.89,0.92,-1,-1,-1
17,8,213.77,196.08,117.56,308.53,0.83,-1,-1,-1
17,9,364.28,323.18,88.26,221.01,0.94,-1,-1,-1
17,10,538.94,163.84,41.90,115.07,0.90,-1,-1,-1
17,11,277.14,197.70,113.32,323.17,0.91,-1,-1,-1
17,12,580.75,145.09,34.36,130.67,0.85,-1,-1,-1
17,13,599.70,155.34,48.05,121.07,0.88,-1,-1,-1
17,14,670.00,147.27,60.55,161.71,0.90,-1,-1,-1
17,15,740.04,149.88,52.86,141.62,0.80,-1,-1,-1
17,16,305.34,171.13,53.35,150.77,0.56,-1,-1,-1
17,20,1164.89,263.44,207.47,482.99,0.38,-1,-1,-1
17,21,964.55,221.23,16.67,42.64,0.31,-1,-1,-1
17,22,-39.26,284.40,84.15,207.72,0.85,-1,-1,-1
17,23,728.56,152.60,41.68,123.74,0.41,-1,-1,-1
18,1,657.58,263.55,107.74,236.16,0.95,-1,-1,-1
18,2,430.91,226.70,123.39,275.76,0.96,-1,-1,-1
18,3,753.34,238.88,127.75,262.77,0.95,-1,-1,-1
18,4,546.31,262.99,123.45,254.71,0.96,-1,-1,-1
18,5,170.72,221.51,158.79,416.07,0.94,-1,-1,-1
18,6,586.97,200.18,106.42,253.06,0.93,-1,-1,-1
18,7,937.00,207.21,236.48,578.97,0.91,-1,-1,-1
18,8,222.06,196.47,115.51,303.80,0.76,-1,-1,-1
18,9,365.51,322.43,87.42,220.78,0.93,-1,-1,-1
18,10,538.52,163.44,41.93,114.52,0.90,-1,-1,-1
18,11,279.88,198.97,112.78,320.69,0.92,-1,-1,-1
18,12,581.17,144.74,34.41,130.97,0.85,-1,-1,-1
18,13,599.07,154.16,49.31,123.88,0.88,-1,-1,-1
18,14,668.07,147.62,60.25,160.34,0.88,-1,-1,-1
18,15,740.17,149.34,53.09,141.25,0.83,-1,-1,-1
18,16,298.91,170.41,60.97,172.79,0.63,-1,-1,-1
18,20,1162.64,272.49,204.28,470.87,0.40,-1,-1,-1
18,21,964.66,220.47,16.60,42.54,0.23,-1,-1,-1
18,22,-38.36,283.81,83.85,207.26,0.85,-1,-1,-1
18,23,730.02,150.96,40.88,121.60,0.65,-1,-1,-1
19,1,657.67,261.65,107.70,237.46,0.95,-1,-1,-1
19,2,431.66,226.24,122.70,274.22,0.96,-1,-1,-1
19,3,753.45,238.03,127.76,262.58,0.95,-1,-1,-1
19,4,546.61,262.29,123.53,254.54,0.96,-1,-1,-1
19,5,166.53,222.14,159.61,413.27,0.94,-1,-1,-1
19,6,586.59,199.00,106.45,253.90,0.93,-1,-1,-1
19,7,937.44,206.70,236.37,579.70,0.92,-1,-1,-1
19,8,236.00,196.24,108.34,288.31,0.78,-1,-1,-1
19,9,367.04,322.33,85.66,219.09,0.93,-1,-1,-1
19,10,538.39,163.09,41.90,113.79,0.90,-1,-1,-1
19,11,282.22,199.13,112.85,319.24,0.92,-1,-1,-1
19,12,581.54,144.18,34.60,131.52,0.85,-1,-1,-1
19,13,598.86,153.07,50.33,126.04,0.88,-1,-1,-1
19,14,667.10,147.64,60.17,159.81,0.88,-1,-1,-1
19,15,740.69,148.64,52.84,139.69,0.83,-1,-1,-1
19,16,299.06,169.66,59.91,170.70,0.62,-1,-1,-1
19,20,1158.25,286.13,200.47,458.58,0.48,-1,-1,-1
19,21,964.57,219.39,16.82,43.31,0.32,-1,-1,-1
19,22,-37.14,283.37,83.54,206.75,0.86,-1,-1,-1
19,23,732.15,150.25,40.32,120.28,0.62,-1,-1,-1
20,1,658.40,260.95,106.87,236.75,0.95,-1,-1,-1
20,2,431.75,224.67,122.68,274.49,0.96,-1,-1,-1
20,3,753.32,237.13,128.06,263.11,0.95,-1,-1,-1
20,4,546.91,261.15,123.77,254.77,0.96,-1,-1,-1
20,5,160.75,222.70,161.14,410.83,0.94,-1,-1,-1
20,6,586.78,198.12,106.38,254.21,0.93,-1,-1,-1
20,7,937.29,205.65,236.92,582.32,0.92,-1,-1,-1
20,8,247.52,194.76,101.73,273.29,0.82,-1,-1,-1
20,9,368.33,322.02,83.93,217.90,0.93,-1,-1,-1
20,10,538.19,162.22,42.19,113.81,0.89,-1,-1,-1
20,11,284.02,199.59,112.98,318.04,0.93,-1,-1,-1
20,12,581.81,142.80,34.98,132.61,0.84,-1,-1,-1
20,13,598.49,152.38,51.28,128.03,0.88,-1,-1,-1
20,14,666.40,146.93,59.73,158.42,0.86,-1,-1,-1
20,15,742.30,148.02,51.69,136.34,0.83,-1,-1,-1
20,16,297.69,168.63,59.69,171.38,0.65,-1,-1,-1
20,20,1158.22,294.85,198.34,449.50,0.54,-1,-1,-1
20,21,965.25,218.48,16.64,42.93,0.36,-1,-1,-1
20,22,-36.11,282.66,83.37,206.53,0.86,-1,-1,-1
20,23,733.52,153.28,39.38,116.94,0.65,-1,-1,-1
21,1,659.03,259.83,106.44,237.07,0.95,-1,-1,-1
21,2,432.26,222.75,122.36,274.46,0.96,-1,-1,-1
21,3,753.47,236.07,128.35,263.46,0.94,-1,-1,-1
21,4,547.13,259.99,124.20,255.31,0.96,-1,-1,-1
21,5,156.52,222.91,161.52,404.62,0.93,-1,-1,-1
21,6,587.44,196.93,106.32,254.32,0.93,-1,-1,-1
21,7,937.06,204.26,237.47,584.61,0.92,-1,-1,-1
21,8,250.55,192.69,100.74,270.23,0.83,-1,-1,-1
